bird,audio,length,destination
mallar3,550125.wav,31.268563,/datasets/xeno_canto/491_all/550125.wav
mallar3,545821.wav,34.40125,/datasets/xeno_canto/491_all/545821.wav
mallar3,618394.wav,42.010063,/datasets/xeno_canto/491_all/618394.wav
mallar3,77361.wav,8.599375,/datasets/xeno_canto/491_all/77361.wav
mallar3,581363.wav,10.035,/datasets/xeno_canto/491_all/581363.wav
mallar3,627453.wav,8.545313,/datasets/xeno_canto/491_all/627453.wav
mallar3,495823_10.wav,60.032,/datasets/xeno_canto/491_all/495823_10.wav
mallar3,557294.wav,25.419375,/datasets/xeno_canto/491_all/557294.wav
mallar3,557295_0.wav,60.032,/datasets/xeno_canto/491_all/557295_0.wav
mallar3,557295_1.wav,59.968,/datasets/xeno_canto/491_all/557295_1.wav
mallar3,550124.wav,53.289813,/datasets/xeno_canto/491_all/550124.wav
mallar3,380220.wav,8.217563,/datasets/xeno_canto/491_all/380220.wav
mallar3,540958.wav,9.03225,/datasets/xeno_canto/491_all/540958.wav
mallar3,77365.wav,32.104625,/datasets/xeno_canto/491_all/77365.wav
mallar3,491655.wav,13.92325,/datasets/xeno_canto/491_all/491655.wav
mallar3,603389.wav,10.022,/datasets/xeno_canto/491_all/603389.wav
mallar3,495822_3.wav,59.968,/datasets/xeno_canto/491_all/495822_3.wav
mallar3,442118.wav,57.292125,/datasets/xeno_canto/491_all/442118.wav
mallar3,435089.wav,13.5325,/datasets/xeno_canto/491_all/435089.wav
mallar3,435088.wav,8.56925,/datasets/xeno_canto/491_all/435088.wav
mallar3,249273.wav,6.2955,/datasets/xeno_canto/491_all/249273.wav
mallar3,313257.wav,19.273,/datasets/xeno_canto/491_all/313257.wav
mallar3,495823_1.wav,59.968,/datasets/xeno_canto/491_all/495823_1.wav
mallar3,160324_0.wav,60.032,/datasets/xeno_canto/491_all/160324_0.wav
mallar3,622338.wav,6.082438,/datasets/xeno_canto/491_all/622338.wav
mallar3,495823_4.wav,60.032,/datasets/xeno_canto/491_all/495823_4.wav
mallar3,285139.wav,48.770625,/datasets/xeno_canto/491_all/285139.wav
mallar3,160324_1.wav,15.904,/datasets/xeno_canto/491_all/160324_1.wav
mallar3,495823_5.wav,59.968,/datasets/xeno_canto/491_all/495823_5.wav
mallar3,533822.wav,20.662875,/datasets/xeno_canto/491_all/533822.wav
mallar3,292138.wav,11.258813,/datasets/xeno_canto/491_all/292138.wav
mallar3,495823_3.wav,59.968,/datasets/xeno_canto/491_all/495823_3.wav
mallar3,583765.wav,5.173,/datasets/xeno_canto/491_all/583765.wav
mallar3,207216_0.wav,60.032,/datasets/xeno_canto/491_all/207216_0.wav
mallar3,557182.wav,29.062438,/datasets/xeno_canto/491_all/557182.wav
mallar3,521562.wav,7.134938,/datasets/xeno_canto/491_all/521562.wav
mallar3,557183.wav,49.639875,/datasets/xeno_canto/491_all/557183.wav
mallar3,702321_1.wav,59.968,/datasets/xeno_canto/491_all/702321_1.wav
mallar3,557184.wav,9.855,/datasets/xeno_canto/491_all/557184.wav
mallar3,508333.wav,8.913063,/datasets/xeno_canto/491_all/508333.wav
mallar3,702321_0.wav,60.032,/datasets/xeno_canto/491_all/702321_0.wav
mallar3,495822_7.wav,59.968,/datasets/xeno_canto/491_all/495822_7.wav
mallar3,307939.wav,29.309375,/datasets/xeno_canto/491_all/307939.wav
mallar3,287835.wav,8.140188,/datasets/xeno_canto/491_all/287835.wav
mallar3,183095.wav,9.248438,/datasets/xeno_canto/491_all/183095.wav
mallar3,133448.wav,14.811438,/datasets/xeno_canto/491_all/133448.wav
mallar3,634632.wav,14.477938,/datasets/xeno_canto/491_all/634632.wav
mallar3,393216.wav,24.502875,/datasets/xeno_canto/491_all/393216.wav
mallar3,131689.wav,32.119688,/datasets/xeno_canto/491_all/131689.wav
mallar3,634631.wav,21.366,/datasets/xeno_canto/491_all/634631.wav
mallar3,534220.wav,18.413438,/datasets/xeno_canto/491_all/534220.wav
mallar3,348395.wav,10.656063,/datasets/xeno_canto/491_all/348395.wav
mallar3,393212_2.wav,46.257625,/datasets/xeno_canto/491_all/393212_2.wav
mallar3,627286.wav,5.94625,/datasets/xeno_canto/491_all/627286.wav
mallar3,495823_12.wav,60.032,/datasets/xeno_canto/491_all/495823_12.wav
mallar3,644229.wav,9.362875,/datasets/xeno_canto/491_all/644229.wav
mallar3,393212_0.wav,60.032,/datasets/xeno_canto/491_all/393212_0.wav
mallar3,357884.wav,22.673375,/datasets/xeno_canto/491_all/357884.wav
mallar3,495823_11.wav,59.968,/datasets/xeno_canto/491_all/495823_11.wav
mallar3,495823_13.wav,54.2145625,/datasets/xeno_canto/491_all/495823_13.wav
mallar3,631460.wav,26.699313,/datasets/xeno_canto/491_all/631460.wav
mallar3,702321_2.wav,20.146,/datasets/xeno_canto/491_all/702321_2.wav
mallar3,308018.wav,39.0,/datasets/xeno_canto/491_all/308018.wav
mallar3,495823_2.wav,60.032,/datasets/xeno_canto/491_all/495823_2.wav
mallar3,298238.wav,6.529,/datasets/xeno_canto/491_all/298238.wav
mallar3,141009.wav,38.112688,/datasets/xeno_canto/491_all/141009.wav
mallar3,502172.wav,16.596125,/datasets/xeno_canto/491_all/502172.wav
mallar3,495822_8.wav,60.032,/datasets/xeno_canto/491_all/495822_8.wav
mallar3,624203.wav,37.768438,/datasets/xeno_canto/491_all/624203.wav
mallar3,393212_1.wav,60.032,/datasets/xeno_canto/491_all/393212_1.wav
mallar3,596809.wav,15.586,/datasets/xeno_canto/491_all/596809.wav
mallar3,348396.wav,44.222,/datasets/xeno_canto/491_all/348396.wav
mallar3,678422.wav,17.396313,/datasets/xeno_canto/491_all/678422.wav
mallar3,634630.wav,9.667375,/datasets/xeno_canto/491_all/634630.wav
mallar3,116083.wav,12.6955,/datasets/xeno_canto/491_all/116083.wav
mallar3,116082.wav,24.26775,/datasets/xeno_canto/491_all/116082.wav
mallar3,459758.wav,14.65125,/datasets/xeno_canto/491_all/459758.wav
mallar3,116081.wav,10.919188,/datasets/xeno_canto/491_all/116081.wav
mallar3,301573.wav,6.66125,/datasets/xeno_canto/491_all/301573.wav
mallar3,495822_5.wav,59.968,/datasets/xeno_canto/491_all/495822_5.wav
mallar3,253172.wav,24.47675,/datasets/xeno_canto/491_all/253172.wav
mallar3,702268.wav,18.097,/datasets/xeno_canto/491_all/702268.wav
mallar3,298758.wav,9.404063,/datasets/xeno_canto/491_all/298758.wav
mallar3,438369_0.wav,60.032,/datasets/xeno_canto/491_all/438369_0.wav
mallar3,523626.wav,6.11625,/datasets/xeno_canto/491_all/523626.wav
mallar3,655994.wav,11.568,/datasets/xeno_canto/491_all/655994.wav
mallar3,241908.wav,15.534,/datasets/xeno_canto/491_all/241908.wav
mallar3,363604.wav,7.73225,/datasets/xeno_canto/491_all/363604.wav
mallar3,438369_1.wav,17.186,/datasets/xeno_canto/491_all/438369_1.wav
mallar3,650944.wav,11.145,/datasets/xeno_canto/491_all/650944.wav
mallar3,237222.wav,33.776313,/datasets/xeno_canto/491_all/237222.wav
mallar3,98746.wav,25.519938,/datasets/xeno_canto/491_all/98746.wav
mallar3,702270.wav,16.390438,/datasets/xeno_canto/491_all/702270.wav
mallar3,495822_6.wav,60.032,/datasets/xeno_canto/491_all/495822_6.wav
mallar3,702318.wav,22.85525,/datasets/xeno_canto/491_all/702318.wav
mallar3,677916.wav,5.518375,/datasets/xeno_canto/491_all/677916.wav
mallar3,495822_9.wav,59.968,/datasets/xeno_canto/491_all/495822_9.wav
mallar3,702439.wav,7.822313,/datasets/xeno_canto/491_all/702439.wav
mallar3,693119.wav,17.086563,/datasets/xeno_canto/491_all/693119.wav
mallar3,678423.wav,26.486688,/datasets/xeno_canto/491_all/678423.wav
mallar3,327187.wav,18.125813,/datasets/xeno_canto/491_all/327187.wav
mallar3,468913.wav,6.26225,/datasets/xeno_canto/491_all/468913.wav
mallar3,373788.wav,49.537125,/datasets/xeno_canto/491_all/373788.wav
mallar3,545309.wav,22.89225,/datasets/xeno_canto/491_all/545309.wav
mallar3,613457_1.wav,2.658,/datasets/xeno_canto/491_all/613457_1.wav
mallar3,501752.wav,5.674313,/datasets/xeno_canto/491_all/501752.wav
mallar3,485249_0.wav,60.032,/datasets/xeno_canto/491_all/485249_0.wav
mallar3,485249_1.wav,1.6401875,/datasets/xeno_canto/491_all/485249_1.wav
mallar3,702274.wav,13.2,/datasets/xeno_canto/491_all/702274.wav
mallar3,613457_0.wav,60.032,/datasets/xeno_canto/491_all/613457_0.wav
mallar3,494211.wav,5.665688,/datasets/xeno_canto/491_all/494211.wav
mallar3,396538_9.wav,59.968,/datasets/xeno_canto/491_all/396538_9.wav
mallar3,298826_0.wav,60.032,/datasets/xeno_canto/491_all/298826_0.wav
mallar3,396538_8.wav,60.032,/datasets/xeno_canto/491_all/396538_8.wav
mallar3,557295_2.wav,60.032,/datasets/xeno_canto/491_all/557295_2.wav
mallar3,647885.wav,5.745188,/datasets/xeno_canto/491_all/647885.wav
mallar3,536604.wav,22.09025,/datasets/xeno_canto/491_all/536604.wav
mallar3,464843.wav,31.716,/datasets/xeno_canto/491_all/464843.wav
mallar3,464841.wav,50.511438,/datasets/xeno_canto/491_all/464841.wav
mallar3,464838.wav,58.1165,/datasets/xeno_canto/491_all/464838.wav
mallar3,282915.wav,16.065313,/datasets/xeno_canto/491_all/282915.wav
mallar3,452178.wav,6.864,/datasets/xeno_canto/491_all/452178.wav
mallar3,658197.wav,10.009,/datasets/xeno_canto/491_all/658197.wav
mallar3,464833.wav,31.5365,/datasets/xeno_canto/491_all/464833.wav
mallar3,464831.wav,13.057313,/datasets/xeno_canto/491_all/464831.wav
mallar3,464827.wav,18.896125,/datasets/xeno_canto/491_all/464827.wav
mallar3,680627.wav,21.080813,/datasets/xeno_canto/491_all/680627.wav
mallar3,464826.wav,23.448938,/datasets/xeno_canto/491_all/464826.wav
mallar3,511954.wav,11.8245,/datasets/xeno_canto/491_all/511954.wav
mallar3,633453.wav,18.7915,/datasets/xeno_canto/491_all/633453.wav
mallar3,693031.wav,14.109563,/datasets/xeno_canto/491_all/693031.wav
mallar3,127375.wav,51.168,/datasets/xeno_canto/491_all/127375.wav
mallar3,693030.wav,20.0,/datasets/xeno_canto/491_all/693030.wav
mallar3,630773.wav,26.712,/datasets/xeno_canto/491_all/630773.wav
mallar3,512003.wav,10.942063,/datasets/xeno_canto/491_all/512003.wav
mallar3,495831.wav,28.943688,/datasets/xeno_canto/491_all/495831.wav
mallar3,495832.wav,11.57225,/datasets/xeno_canto/491_all/495832.wav
mallar3,601607.wav,9.653,/datasets/xeno_canto/491_all/601607.wav
mallar3,591751_0.wav,60.032,/datasets/xeno_canto/491_all/591751_0.wav
mallar3,601600.wav,9.972,/datasets/xeno_canto/491_all/601600.wav
mallar3,601597.wav,21.729,/datasets/xeno_canto/491_all/601597.wav
mallar3,601593.wav,9.997,/datasets/xeno_canto/491_all/601593.wav
mallar3,602695.wav,15.160125,/datasets/xeno_canto/491_all/602695.wav
mallar3,363819_0.wav,60.032,/datasets/xeno_canto/491_all/363819_0.wav
mallar3,464872.wav,10.879375,/datasets/xeno_canto/491_all/464872.wav
mallar3,591751_1.wav,14.8825625,/datasets/xeno_canto/491_all/591751_1.wav
mallar3,613266.wav,12.829063,/datasets/xeno_canto/491_all/613266.wav
mallar3,661079.wav,54.613313,/datasets/xeno_canto/491_all/661079.wav
mallar3,550748.wav,19.847063,/datasets/xeno_canto/491_all/550748.wav
mallar3,550749.wav,17.085188,/datasets/xeno_canto/491_all/550749.wav
mallar3,298114.wav,18.614938,/datasets/xeno_canto/491_all/298114.wav
mallar3,363819_1.wav,6.449625,/datasets/xeno_canto/491_all/363819_1.wav
mallar3,601609.wav,10.057,/datasets/xeno_canto/491_all/601609.wav
mallar3,543795.wav,40.0,/datasets/xeno_canto/491_all/543795.wav
mallar3,378705.wav,22.376875,/datasets/xeno_canto/491_all/378705.wav
mallar3,562313.wav,5.523625,/datasets/xeno_canto/491_all/562313.wav
mallar3,628518.wav,10.978,/datasets/xeno_canto/491_all/628518.wav
mallar3,153861.wav,19.069375,/datasets/xeno_canto/491_all/153861.wav
mallar3,153857.wav,8.411438,/datasets/xeno_canto/491_all/153857.wav
mallar3,538206.wav,12.456,/datasets/xeno_canto/491_all/538206.wav
mallar3,11495.wav,28.0,/datasets/xeno_canto/491_all/11495.wav
mallar3,298822.wav,11.850938,/datasets/xeno_canto/491_all/298822.wav
mallar3,556901.wav,37.818188,/datasets/xeno_canto/491_all/556901.wav
mallar3,505291.wav,18.834313,/datasets/xeno_canto/491_all/505291.wav
mallar3,556906.wav,46.96025,/datasets/xeno_canto/491_all/556906.wav
mallar3,460144.wav,25.030688,/datasets/xeno_canto/491_all/460144.wav
mallar3,495822_12.wav,60.032,/datasets/xeno_canto/491_all/495822_12.wav
mallar3,298823.wav,25.053875,/datasets/xeno_canto/491_all/298823.wav
mallar3,624399.wav,42.256813,/datasets/xeno_canto/491_all/624399.wav
mallar3,188558.wav,16.287813,/datasets/xeno_canto/491_all/188558.wav
mallar3,602904.wav,40.031188,/datasets/xeno_canto/491_all/602904.wav
mallar3,11494.wav,14.19,/datasets/xeno_canto/491_all/11494.wav
mallar3,630772.wav,27.936,/datasets/xeno_canto/491_all/630772.wav
mallar3,693028.wav,21.552313,/datasets/xeno_canto/491_all/693028.wav
mallar3,449061.wav,22.648188,/datasets/xeno_canto/491_all/449061.wav
mallar3,411290.wav,13.868688,/datasets/xeno_canto/491_all/411290.wav
mallar3,459630_4.wav,3.06375,/datasets/xeno_canto/491_all/459630_4.wav
mallar3,154254.wav,13.464,/datasets/xeno_canto/491_all/154254.wav
mallar3,459630_3.wav,59.968,/datasets/xeno_canto/491_all/459630_3.wav
mallar3,459630_2.wav,60.032,/datasets/xeno_canto/491_all/459630_2.wav
mallar3,459630_1.wav,59.968,/datasets/xeno_canto/491_all/459630_1.wav
mallar3,525303.wav,9.021313,/datasets/xeno_canto/491_all/525303.wav
mallar3,459630_0.wav,60.032,/datasets/xeno_canto/491_all/459630_0.wav
mallar3,298819.wav,21.432,/datasets/xeno_canto/491_all/298819.wav
mallar3,464708.wav,10.936625,/datasets/xeno_canto/491_all/464708.wav
mallar3,298821.wav,15.25275,/datasets/xeno_canto/491_all/298821.wav
mallar3,597130.wav,6.2855,/datasets/xeno_canto/491_all/597130.wav
mallar3,673732.wav,43.6595,/datasets/xeno_canto/491_all/673732.wav
mallar3,511952.wav,17.554125,/datasets/xeno_canto/491_all/511952.wav
mallar3,693029.wav,18.930313,/datasets/xeno_canto/491_all/693029.wav
mallar3,597129.wav,12.542438,/datasets/xeno_canto/491_all/597129.wav
mallar3,511953.wav,27.203875,/datasets/xeno_canto/491_all/511953.wav
mallar3,434684.wav,28.224,/datasets/xeno_canto/491_all/434684.wav
mallar3,664463.wav,9.56925,/datasets/xeno_canto/491_all/664463.wav
mallar3,676710.wav,54.386938,/datasets/xeno_canto/491_all/676710.wav
mallar3,495822_14.wav,33.9788125,/datasets/xeno_canto/491_all/495822_14.wav
mallar3,209086.wav,15.490625,/datasets/xeno_canto/491_all/209086.wav
mallar3,495823_7.wav,59.968,/datasets/xeno_canto/491_all/495823_7.wav
mallar3,613584.wav,13.673,/datasets/xeno_canto/491_all/613584.wav
mallar3,396538_4.wav,60.032,/datasets/xeno_canto/491_all/396538_4.wav
mallar3,495823_8.wav,60.032,/datasets/xeno_canto/491_all/495823_8.wav
mallar3,131955_0.wav,60.032,/datasets/xeno_canto/491_all/131955_0.wav
mallar3,104614_0.wav,60.032,/datasets/xeno_canto/491_all/104614_0.wav
mallar3,631555.wav,19.3045,/datasets/xeno_canto/491_all/631555.wav
mallar3,543887.wav,5.825313,/datasets/xeno_canto/491_all/543887.wav
mallar3,495823_9.wav,59.968,/datasets/xeno_canto/491_all/495823_9.wav
mallar3,627459_0.wav,60.032,/datasets/xeno_canto/491_all/627459_0.wav
mallar3,495824.wav,12.512688,/datasets/xeno_canto/491_all/495824.wav
mallar3,131955_1.wav,34.818625,/datasets/xeno_canto/491_all/131955_1.wav
mallar3,627459_1.wav,24.962625,/datasets/xeno_canto/491_all/627459_1.wav
mallar3,701580_1.wav,18.711,/datasets/xeno_canto/491_all/701580_1.wav
mallar3,501154_0.wav,60.032,/datasets/xeno_canto/491_all/501154_0.wav
mallar3,591701.wav,41.384625,/datasets/xeno_canto/491_all/591701.wav
mallar3,644269.wav,18.071125,/datasets/xeno_canto/491_all/644269.wav
mallar3,207216_1.wav,59.968,/datasets/xeno_canto/491_all/207216_1.wav
mallar3,557295_3.wav,17.2765625,/datasets/xeno_canto/491_all/557295_3.wav
mallar3,451005.wav,6.048,/datasets/xeno_canto/491_all/451005.wav
mallar3,396538_7.wav,59.968,/datasets/xeno_canto/491_all/396538_7.wav
mallar3,571428.wav,14.4315,/datasets/xeno_canto/491_all/571428.wav
mallar3,396538_6.wav,60.032,/datasets/xeno_canto/491_all/396538_6.wav
mallar3,140461.wav,23.289625,/datasets/xeno_canto/491_all/140461.wav
mallar3,140460.wav,27.492438,/datasets/xeno_canto/491_all/140460.wav
mallar3,495823_6.wav,60.032,/datasets/xeno_canto/491_all/495823_6.wav
mallar3,628770.wav,16.848,/datasets/xeno_canto/491_all/628770.wav
mallar3,357091.wav,15.886313,/datasets/xeno_canto/491_all/357091.wav
mallar3,104615.wav,32.083438,/datasets/xeno_canto/491_all/104615.wav
mallar3,155907.wav,25.025313,/datasets/xeno_canto/491_all/155907.wav
mallar3,534192.wav,43.872,/datasets/xeno_canto/491_all/534192.wav
mallar3,396538_5.wav,59.968,/datasets/xeno_canto/491_all/396538_5.wav
mallar3,104614_1.wav,4.049625,/datasets/xeno_canto/491_all/104614_1.wav
mallar3,459668.wav,56.180938,/datasets/xeno_canto/491_all/459668.wav
mallar3,285222.wav,15.8585,/datasets/xeno_canto/491_all/285222.wav
mallar3,207216_2.wav,13.198375,/datasets/xeno_canto/491_all/207216_2.wav
mallar3,525288.wav,13.128,/datasets/xeno_canto/491_all/525288.wav
mallar3,495826.wav,21.002438,/datasets/xeno_canto/491_all/495826.wav
mallar3,396538_1.wav,59.968,/datasets/xeno_canto/491_all/396538_1.wav
mallar3,701730.wav,18.175813,/datasets/xeno_canto/491_all/701730.wav
mallar3,525289.wav,8.016688,/datasets/xeno_canto/491_all/525289.wav
mallar3,25717.wav,10.29225,/datasets/xeno_canto/491_all/25717.wav
mallar3,110397.wav,10.765375,/datasets/xeno_canto/491_all/110397.wav
mallar3,627367_1.wav,30.73575,/datasets/xeno_canto/491_all/627367_1.wav
mallar3,614455.wav,7.62775,/datasets/xeno_canto/491_all/614455.wav
mallar3,396538_10.wav,41.496,/datasets/xeno_canto/491_all/396538_10.wav
mallar3,451854.wav,17.737125,/datasets/xeno_canto/491_all/451854.wav
mallar3,495830.wav,10.840813,/datasets/xeno_canto/491_all/495830.wav
mallar3,555336.wav,26.381813,/datasets/xeno_canto/491_all/555336.wav
mallar3,442154.wav,35.29275,/datasets/xeno_canto/491_all/442154.wav
mallar3,307763_0.wav,60.032,/datasets/xeno_canto/491_all/307763_0.wav
mallar3,584158.wav,13.547,/datasets/xeno_canto/491_all/584158.wav
mallar3,658170.wav,10.034,/datasets/xeno_canto/491_all/658170.wav
mallar3,396538_0.wav,60.032,/datasets/xeno_canto/491_all/396538_0.wav
mallar3,307763_1.wav,4.177,/datasets/xeno_canto/491_all/307763_1.wav
mallar3,627367_0.wav,60.032,/datasets/xeno_canto/491_all/627367_0.wav
mallar3,451770.wav,30.256875,/datasets/xeno_canto/491_all/451770.wav
mallar3,396538_2.wav,60.032,/datasets/xeno_canto/491_all/396538_2.wav
mallar3,614453.wav,17.841625,/datasets/xeno_canto/491_all/614453.wav
mallar3,601882_1.wav,12.85325,/datasets/xeno_canto/491_all/601882_1.wav
mallar3,601882_0.wav,60.032,/datasets/xeno_canto/491_all/601882_0.wav
mallar3,118521.wav,11.764313,/datasets/xeno_canto/491_all/118521.wav
mallar3,118524.wav,28.13325,/datasets/xeno_canto/491_all/118524.wav
mallar3,545014.wav,11.05,/datasets/xeno_canto/491_all/545014.wav
mallar3,495827.wav,16.58775,/datasets/xeno_canto/491_all/495827.wav
mallar3,396538_3.wav,59.968,/datasets/xeno_canto/491_all/396538_3.wav
mallar3,701580_0.wav,60.032,/datasets/xeno_canto/491_all/701580_0.wav
mallar3,495828.wav,42.24,/datasets/xeno_canto/491_all/495828.wav
mallar3,373750.wav,8.70825,/datasets/xeno_canto/491_all/373750.wav
mallar3,473567.wav,10.437375,/datasets/xeno_canto/491_all/473567.wav
mallar3,495822_13.wav,59.968,/datasets/xeno_canto/491_all/495822_13.wav
mallar3,601748_2.wav,13.088,/datasets/xeno_canto/491_all/601748_2.wav
mallar3,601748_1.wav,60.032,/datasets/xeno_canto/491_all/601748_1.wav
mallar3,601748_0.wav,60.032,/datasets/xeno_canto/491_all/601748_0.wav
mallar3,159275.wav,8.76,/datasets/xeno_canto/491_all/159275.wav
mallar3,29280.wav,16.248188,/datasets/xeno_canto/491_all/29280.wav
mallar3,266810_2.wav,49.247375,/datasets/xeno_canto/491_all/266810_2.wav
mallar3,527667.wav,17.409813,/datasets/xeno_canto/491_all/527667.wav
mallar3,470120.wav,18.985,/datasets/xeno_canto/491_all/470120.wav
mallar3,280932.wav,56.111,/datasets/xeno_canto/491_all/280932.wav
mallar3,688512.wav,22.783313,/datasets/xeno_canto/491_all/688512.wav
mallar3,378635.wav,14.336313,/datasets/xeno_canto/491_all/378635.wav
mallar3,280931.wav,19.278375,/datasets/xeno_canto/491_all/280931.wav
mallar3,539134.wav,16.2285,/datasets/xeno_canto/491_all/539134.wav
mallar3,144367.wav,5.984,/datasets/xeno_canto/491_all/144367.wav
mallar3,501602.wav,15.0,/datasets/xeno_canto/491_all/501602.wav
mallar3,278273_0.wav,60.032,/datasets/xeno_canto/491_all/278273_0.wav
mallar3,552047.wav,7.968875,/datasets/xeno_canto/491_all/552047.wav
mallar3,615311_1.wav,9.6829375,/datasets/xeno_canto/491_all/615311_1.wav
mallar3,644434.wav,15.094938,/datasets/xeno_canto/491_all/644434.wav
mallar3,648249.wav,23.913,/datasets/xeno_canto/491_all/648249.wav
mallar3,698290.wav,16.2825,/datasets/xeno_canto/491_all/698290.wav
mallar3,467786.wav,20.453875,/datasets/xeno_canto/491_all/467786.wav
mallar3,278273_1.wav,60.032,/datasets/xeno_canto/491_all/278273_1.wav
mallar3,324042.wav,18.651438,/datasets/xeno_canto/491_all/324042.wav
mallar3,639716_1.wav,59.968,/datasets/xeno_canto/491_all/639716_1.wav
mallar3,615312.wav,6.235938,/datasets/xeno_canto/491_all/615312.wav
mallar3,626020.wav,13.396313,/datasets/xeno_canto/491_all/626020.wav
mallar3,446784.wav,30.984,/datasets/xeno_canto/491_all/446784.wav
