bird,freq
spizocorys_starki,4
spodiopsar_cineraceus,61
spodiopsar_sericeus,18
sporadiana_sporadarum,1
sporophila_albogularis,22
sporophila_americana,8
sporophila_ardesiaca,7
sporophila_beltoni,5
sporophila_bouvreuil,34
sporophila_bouvronides,36
sporophila_caerulescens,153
sporophila_castaneiventris,44
sporophila_cinnamomea,19
sporophila_collaris,32
sporophila_corvina,57
sporophila_digiacomoi,43
sporophila_falcirostris,86
sporophila_frontalis,96
sporophila_hypochroma,20
sporophila_hypoxantha,30
sporophila_intermedia,27
sporophila_leucoptera,65
sporophila_lineola,89
sporophila_luctuosa,75
sporophila_melanogaster,10
sporophila_minuta,78
sporophila_morelleti,104
sporophila_murallae,19
sporophila_nigricollis,184
sporophila_nigrorufa,6
sporophila_palustris,28
sporophila_peruviana,29
sporophila_pileata,29
sporophila_plumbea,54
sporophila_ruficollis,41
sporophila_schistacea,65
sporophila_simplex,18
sporophila_telasco,32
sporophila_torqueola,81
sporopipes_frontalis,17
sporopipes_squamifrons,25
stachyridopsis_ambigua,41
stachyridopsis_chrysaea,91
stachyridopsis_pyrrhops,22
stachyridopsis_ruficeps,113
stachyridopsis_rufifrons,67
stachyris_erythroptera,95
stachyris_grammiceps,8
stachyris_herberti,6
stachyris_leucotis,16
stachyris_maculata,69
stachyris_melanothorax,34
stachyris_nigriceps,107
stachyris_nigricollis,56
stachyris_nonggangensis,4
stachyris_oglei,6
stachyris_poliocephala,53
stachyris_strialata,52
stachyris_thoracica,21
stactolaema_anchietae,2
stactolaema_leucotis,15
stactolaema_olivacea,42
stactolaema_whytii,1
stagonopleura_bella,10
stagonopleura_guttata,9
stagonopleura_oculata,2
starnoenas_cyanocephala,6
steatornis_caripensis,69
stelgidillas_gracilirostris,26
stelgidopteryx_ruficollis,116
stelgidopteryx_serripennis,66
stenobothrus_lineatus,1
stenobothrus_stigmaticus,1
stenostira_scita,44
stephanoaetus_coronatus,48
stephanophorus_diadematus,83
stephanoxis_lalandi,36
stephanoxis_loddigesii,26
stercorarius_antarcticus,16
stercorarius_chilensis,5
stercorarius_longicaudus,56
stercorarius_maccormicki,11
stercorarius_parasiticus,78
stercorarius_pomarinus,7
stercorarius_skua,52
sterna_acuticauda,3
sterna_aurantia,18
sterna_dougallii,88
sterna_forsteri,92
sterna_hirundinacea,22
sterna_hirundo,539
sterna_paradisaea,296
sterna_repressa,19
sterna_striata,12
sterna_sumatrana,14
sterna_trudeaui,12
sterna_virgata,2
sterna_vittata,16
sternoclyta_cyanopectus,1
sternula_albifrons,294
sternula_antillarum,123
sternula_balaenarum,8
sternula_lorata,6
sternula_nereis,5
sternula_saundersi,24
sternula_superciliaris,38
sterrhoptilus_capitalis,1
sterrhoptilus_dennistouni,1
sterrhoptilus_nigrocapitatus,3
stethophyma_grossum,4
stictonetta_naevosa,6
stigmatura_budytoides,65
stigmatura_napensis,43
stiltia_isabella,5
stiphrornis_erythrothorax,51
stipiturus_malachurus,27
stipiturus_mallee,8
stipiturus_ruficeps,3
stizorhina_finschi,27
stizorhina_fraseri,54
stomiopera_flava,18
stomiopera_unicolor,32
strepera_fuliginosa,14
strepera_graculina,79
strepera_versicolor,35
streptocitta_albertinae,1
streptocitta_albicollis,9
streptopelia_bitorquata,4
streptopelia_capicola,177
streptopelia_decaocto,765
streptopelia_decipiens,78
streptopelia_hypopyrrha,8
streptopelia_lugens,10
streptopelia_orientalis,91
streptopelia_reichenowi,9
streptopelia_roseogrisea,27
streptopelia_semitorquata,121
streptopelia_tranquebarica,24
streptopelia_turtur,309
streptopelia_vinacea,83
streptoprocne_biscutata,29
streptoprocne_phelpsi,6
streptoprocne_rutila,26
streptoprocne_semicollaris,4
streptoprocne_zonaris,87
stresemannia_bougainvillei,2
strigops_habroptila,1
strix_albitarsis,146
strix_aluco,1500
strix_chacoensis,14
strix_davidi,5
strix_fulvescens,33
strix_hadorami,26
strix_huhula,162
strix_hylophila,82
strix_leptogrammica,81
strix_nebulosa,75
strix_nigrolineata,53
strix_nivicolum,26
strix_ocellata,42
strix_rufipes,36
strix_sartorii,9
strix_seloputo,25
strix_uralensis,288
strix_varia,186
strix_virgata,332
strix_woodfordii,114
struthidea_cinerea,32
struthio_camelus,7
struthio_molybdophanes,1
sturnella_magna,379
sturnella_neglecta,394
sturnia_blythii,7
sturnia_erythropygia,4
sturnia_malabarica,29
sturnia_pagodarum,28
sturnia_sinensis,12
sturnornis_albofrontatus,6
sturnus_unicolor,268
sturnus_vulgaris,1390
stymphalornis_acutirostris,44
sublegatus_arenarum,16
sublegatus_modestus,60
sublegatus_obscurior,22
sugomel_niger,20
suiriri_affinis,25
suiriri_suiriri,108
sula_dactylatra,29
sula_granti,11
sula_leucogaster,17
sula_nebouxii,10
sula_sula,46
sula_variegata,3
surnia_ulula,54
surniculus_dicruroides,41
surniculus_lugubris,124
surniculus_musschenbroeki,15
surniculus_velutinus,16
suthora_fulvifrons,8
suthora_nipalensis,17
suthora_verreauxi,25
swynnertonia_swynnertoni,64
sylvia_althaea,22
sylvia_atricapilla,1500
sylvia_balearica,41
sylvia_boehmi,40
sylvia_borin,1241
sylvia_buryi,16
sylvia_cantillans,425
sylvia_communis,1500
sylvia_conspicillata,144
sylvia_crassirostris,72
sylvia_curruca,1500
sylvia_deserti,9
sylvia_deserticola,30
sylvia_hortensis,143
sylvia_layardi,37
sylvia_leucomelaena,30
sylvia_lugens,9
sylvia_melanocephala,1065
sylvia_melanothorax,21
sylvia_minula,25
sylvia_mystacea,60
sylvia_nana,28
sylvia_nisoria,372
sylvia_ruppeli,26
sylvia_sarda,82
sylvia_subalpina,104
sylvia_subcoerulea,184
sylvia_undata,302
sylvietta_brachyura,32
sylvietta_denti,7
sylvietta_isabellina,4
sylvietta_leucophrys,9
sylvietta_rufescens,90
sylvietta_ruficapilla,19
sylvietta_virens,62
sylvietta_whytii,62
sylviorthorhynchus_desmurii,54
sylviparus_modestus,13
syma_megarhyncha,3
syma_torotoro,52
symposiachrus_axillaris,12
symposiachrus_barbatus,6
symposiachrus_bimaculatus,18
symposiachrus_boanensis,4
symposiachrus_brehmii,7
symposiachrus_browni,8
symposiachrus_everetti,5
symposiachrus_guttula,10
symposiachrus_infelix,1
symposiachrus_leucurus,14
symposiachrus_loricatus,1
symposiachrus_manadensis,10
symposiachrus_mundus,18
symposiachrus_sacerdotum,11
symposiachrus_trivirgatus,37
symposiachrus_verticalis,8
symposiachrus_vidua,3
synallaxis_albescens,265
synallaxis_albigularis,89
synallaxis_albilora,57
synallaxis_azarae,376
synallaxis_brachyura,116
synallaxis_cabanisi,32
synallaxis_candei,41
synallaxis_castanea,5
synallaxis_cherriei,51
synallaxis_cinerascens,110
synallaxis_cinerea,42
synallaxis_cinnamomea,71
synallaxis_courseni,18
synallaxis_erythrothorax,32
synallaxis_frontalis,241
synallaxis_fuscorufa,43
synallaxis_gujanensis,155
synallaxis_hellmayri,31
synallaxis_hypochondriaca,25
synallaxis_hypospodia,56
synallaxis_infuscata,35
synallaxis_kollari,18
synallaxis_macconnelli,29
synallaxis_maranonica,40
synallaxis_moesta,34
synallaxis_ruficapilla,161
synallaxis_rutilans,100
synallaxis_scutata,124
synallaxis_spixi,158
synallaxis_stictothorax,64
synallaxis_subpudica,45
synallaxis_tithys,39
synallaxis_unirufa,147
synallaxis_zimmeri,13
syndactyla_dimidiata,20
syndactyla_guttulata,14
syndactyla_roraimae,13
syndactyla_ruficollis,28
syndactyla_rufosuperciliata,239
syndactyla_striata,9
syndactyla_subalaris,113
syndactyla_ucayalae,58
synthliboramphus_antiquus,10
synthliboramphus_craveri,5
synthliboramphus_wumizusume,2
sypheotides_indicus,5
syrigma_sibilatrix,64
syrmaticus_ellioti,1
syrmaticus_humiae,6
syrmaticus_mikado,9
syrmaticus_reevesii,13
syrmaticus_soemmerringii,1
syrrhaptes_paradoxus,27
syrrhaptes_tibetanus,3
systellura_decussata,8
systellura_longirostris,121
taccocua_leschenaultii,6
tachornis_phoenicobia,7
tachornis_squamata,42
tachuris_rubrigastra,60
tachybaptus_dominicus,91
tachybaptus_novaehollandiae,15
tachybaptus_pelzelnii,15
tachybaptus_ruficollis,1033
tachybaptus_tricolor,2
tachycineta_albilinea,23
tachycineta_albiventer,41
tachycineta_bicolor,133
tachycineta_cyaneoviridis,6
tachycineta_euchrysea,2
tachycineta_leucopyga,35
tachycineta_leucorrhoa,45
tachycineta_stolzmanni,4
tachycineta_thalassina,101
tachyeres_brachypterus,11
tachyeres_leucocephalus,3
tachyeres_patachonicus,17
tachyeres_pteneres,7
tachymarptis_aequatorialis,2
tachymarptis_melba,137
tachyphonus_coronatus,112
tachyphonus_cristatus,62
tachyphonus_delatrii,64
tachyphonus_luctuosus,56
tachyphonus_phoenicius,12
tachyphonus_rufiventer,3
tachyphonus_rufus,67
tachyphonus_surinamus,38
tadorna_cana,30
tadorna_ferruginea,153
tadorna_tadorna,262
tadorna_tadornoides,15
tadorna_variegata,17
taeniopygia_bichenovii,24
taeniotriccus_andrei,28
talegalla_cuvieri,6
talegalla_fuscirostris,20
talegalla_jobiensis,20
tangara_argyrofenges,7
tangara_arthus,68
tangara_cabanisi,14
tangara_callophrys,17
tangara_cayana,63
tangara_chilensis,99
tangara_chrysotis,5
tangara_cucullata,1
tangara_cyanicollis,45
tangara_cyanocephala,44
tangara_cyanoptera,15
tangara_cyanotis,11
tangara_cyanoventris,31
tangara_desmaresti,49
tangara_dowii,11
tangara_fastuosa,18
tangara_florida,12
tangara_fucosa,2
tangara_guttata,21
tangara_gyrola,60
tangara_heinei,53
tangara_icterocephala,27
tangara_inornata,19
tangara_johannae,12
tangara_labradorides,30
tangara_larvata,58
tangara_lavinia,19
tangara_mexicana,37
tangara_meyerdeschauenseei,6
tangara_nigrocincta,46
tangara_nigroviridis,39
tangara_palmeri,19
tangara_parzudakii,29
tangara_peruviana,17
tangara_phillipsi,2
tangara_preciosa,20
tangara_punctata,24
tangara_ruficervix,15
tangara_rufigenis,1
tangara_rufigula,28
tangara_schrankii,32
tangara_seledon,47
tangara_varia,13
tangara_vassorii,41
tangara_velia,47
tangara_viridicollis,8
tangara_vitriolina,56
tangara_xanthocephala,25
tangara_xanthogastra,11
tanygnathus_lucionensis,10
tanygnathus_sumatranus,21
tanysiptera_carolinae,6
tanysiptera_danae,13
tanysiptera_ellioti,6
tanysiptera_galatea,132
tanysiptera_hydrocharis,7
tanysiptera_nigriceps,6
tanysiptera_nympha,7
tanysiptera_riedelii,16
tanysiptera_sylvia,18
taoniscus_nanus,39
tapera_naevia,323
taphrolesbia_griseiventris,4
taphrospilus_hypostictus,6
taraba_major,390
tarphonomus_certhioides,56
tarphonomus_harterti,21
tarsiger_chrysaeus,43
tarsiger_cyanurus,247
tarsiger_hyperythrus,2
tarsiger_indicus,58
tarsiger_johnstoniae,23
tarsiger_rufilatus,36
tauraco_bannermani,8
tauraco_corythaix,27
tauraco_erythrolophus,1
tauraco_fischeri,24
tauraco_hartlaubi,35
tauraco_leucolophus,2
tauraco_leucotis,14
tauraco_livingstonii,204
tauraco_macrorhynchus,34
tauraco_persa,32
tauraco_porphyreolophus,57
tauraco_ruspolii,6
tauraco_schalowi,39
tauraco_schuettii,12
tchagra_australis,78
tchagra_jamesi,3
tchagra_senegalus,154
tchagra_tchagra,26
telacanthura_melanopygia,1
telacanthura_ussheri,2
teledromas_fuscus,20
telespiza_ultima,3
telophorus_cruentus,42
telophorus_dohertyi,30
telophorus_viridis,39
telophorus_zeylonus,174
temnurus_temnurus,34
tephrodornis_affinis,1
tephrodornis_pondicerianus,33
tephrodornis_sylvicola,12
tephrodornis_virgatus,44
terathopius_ecaudatus,1
terenotriccus_erythrurus,78
terenura_maculata,88
terenura_sicki,29
teretistris_fernandinae,11
teretistris_fornsi,8
terpsiphone_affinis,73
terpsiphone_atrocaudata,171
terpsiphone_atrochalybeia,10
terpsiphone_batesi,1
terpsiphone_bourbonnensis,28
terpsiphone_cinnamomea,22
terpsiphone_corvina,8
terpsiphone_cyanescens,10
terpsiphone_incei,18
terpsiphone_mutata,28
terpsiphone_paradisi,39
terpsiphone_rufiventer,48
terpsiphone_rufocinerea,11
terpsiphone_smithii,3
terpsiphone_viridis,171
tersina_viridis,91
tesia_cyaniventer,102
tesia_everetti,27
tesia_olivea,76
tesia_superciliaris,48
tetrao_urogalloides,16
tetrao_urogallus,130
tetraogallus_altaicus,18
tetraogallus_caspius,12
tetraogallus_caucasicus,19
tetraogallus_himalayensis,9
tetraogallus_tibetanus,19
tetraophasis_obscurus,15
tetraophasis_szechenyii,11
tetrastes_bonasia,297
tetrastes_sewerzowi,1
tetrax_tetrax,51
tettigonia_longispina,1
tettigonia_viridissima,8
thalassarche_bulleri,2
thalassarche_carteri,1
thalassarche_cauta,15
thalassarche_chlororhynchos,1
thalassarche_eremita,2
thalassarche_melanophris,17
thalassarche_salvini,9
thalasseus_acuflavidus,43
thalasseus_bengalensis,26
thalasseus_bergii,38
thalasseus_bernsteini,1
thalasseus_elegans,105
thalasseus_maximus,118
thalasseus_sandvicensis,369
thalassoica_antarctica,3
thalassornis_leuconotus,2
thalurania_colombica,42
thalurania_furcata,51
thalurania_glaucopis,57
thalurania_ridgwayi,2
thalurania_watertonii,12
thamnistes_anabatinus,55
thamnistes_rufescens,3
thamnolaea_cinnamomeiventris,55
thamnolaea_coronata,1
thamnomanes_ardesiacus,123
thamnomanes_caesius,190
thamnomanes_saturninus,57
thamnomanes_schistogynus,72
thamnophilus_aethiops,185
thamnophilus_amazonicus,124
thamnophilus_ambiguus,93
thamnophilus_aroyae,12
thamnophilus_atrinucha,199
thamnophilus_bernardi,73
thamnophilus_bridgesi,56
thamnophilus_caerulescens,257
thamnophilus_cryptoleucus,33
thamnophilus_divisorius,6
thamnophilus_doliatus,368
thamnophilus_insignis,16
thamnophilus_melanonotus,39
thamnophilus_melanothorax,13
thamnophilus_multistriatus,99
thamnophilus_murinus,156
thamnophilus_nigriceps,34
thamnophilus_nigrocinereus,51
thamnophilus_palliatus,131
thamnophilus_pelzelni,94
thamnophilus_praecox,36
thamnophilus_punctatus,137
thamnophilus_ruficapillus,129
thamnophilus_schistaceus,148
thamnophilus_stictocephalus,65
thamnophilus_sticturus,30
thamnophilus_tenuepunctatus,71
thamnophilus_torquatus,64
thamnophilus_unicolor,135
thamnophilus_zarumae,25
thamnornis_chloropetoides,15
thapsinillas_affinis,4
thapsinillas_longirostris,31
thapsinillas_mysticalis,3
thaumastura_cora,8
thectocercus_acuticaudatus,82
theristicus_branickii,14
theristicus_caerulescens,57
theristicus_caudatus,116
theristicus_melanopis,40
thescelocichla_leucopleura,45
thinocorus_orbignyianus,30
thinocorus_rumicivorus,20
thinornis_cucullatus,2
thinornis_novaeseelandiae,3
thlypopsis_fulviceps,5
thlypopsis_inornata,15
thlypopsis_ornata,19
thlypopsis_pectoralis,4
thlypopsis_ruficeps,11
thlypopsis_sordida,63
thraupis_abbas,35
thraupis_bonariensis,67
thraupis_cyanocephala,55
thraupis_cyanoptera,32
thraupis_episcopus,195
thraupis_glaucocolpa,6
thraupis_ornata,47
thraupis_palmarum,183
thraupis_sayaca,142
threnetes_leucurus,20
threnetes_ruckeri,40
threskiornis_aethiopicus,11
threskiornis_melanocephalus,6
threskiornis_molucca,16
threskiornis_spinicollis,4
thripadectes_flammulatus,50
thripadectes_holostictus,89
thripadectes_ignobilis,36
thripadectes_melanorhynchus,57
thripadectes_rufobrunneus,20
thripadectes_scrutator,13
thripadectes_virgaticeps,97
thripophaga_amacurensis,4
thripophaga_berlepschi,12
thripophaga_cherriei,15
thripophaga_fusciceps,31
thripophaga_macroura,28
thryomanes_bewickii,772
thryophilus_nicefori,104
thryophilus_pleurostictus,154
thryophilus_rufalbus,203
thryophilus_sernai,74
thryophilus_sinaloa,148
thryorchilus_browni,35
thryothorus_ludovicianus,585
tiaris_bicolor,60
tiaris_canorus,3
tiaris_fuliginosus,86
tiaris_obscurus,55
tiaris_olivaceus,119
tichodroma_muraria,41
tickellia_hodgsoni,19
tigriornis_leucolopha,3
tigrisoma_fasciatum,4
tigrisoma_lineatum,74
tigrisoma_mexicanum,28
tijuca_atra,63
tijuca_condita,9
tilmatura_dupontii,1
timalia_pileata,85
timeliopsis_griseigula,2
tinamotis_ingoufi,1
tinamotis_pentlandii,12
tinamus_guttatus,49
tinamus_major,116
tinamus_osgoodi,14
tinamus_solitarius,66
tinamus_tao,56
tityra_cayana,79
tityra_inquisitor,30
tityra_semifasciata,95
tmetothylacus_tenellus,1
tockus_damarensis,7
tockus_deckeni,17
tockus_erythrorhynchus,44
tockus_flavirostris,3
tockus_jacksoni,11
tockus_kempi,23
tockus_leucomelas,26
tockus_monteiri,2
tockus_ruahae,7
tockus_rufirostris,16
todiramphus_albicilla,3
todiramphus_albonotatus,5
todiramphus_australasia,35
todiramphus_chloris,105
todiramphus_colonus,5
todiramphus_diops,4
todiramphus_enigma,2
todiramphus_farquhari,3
todiramphus_funebris,21
todiramphus_godeffroyi,1
todiramphus_lazuli,3
todiramphus_leucopygius,10
todiramphus_macleayii,32
todiramphus_nigrocyaneus,21
todiramphus_pyrrhopygius,14
todiramphus_recurvirostris,3
todiramphus_reichenbachii,3
todiramphus_ruficollaris,2
todiramphus_sacer,27
todiramphus_sanctus,58
todiramphus_saurophagus,13
todiramphus_sordidus,20
todiramphus_tristrami,17
todiramphus_tutus,9
todiramphus_veneratus,3
todiramphus_winchelli,22
todirostrum_chrysocrotaphum,65
todirostrum_cinereum,236
todirostrum_maculatum,58
todirostrum_nigriceps,37
todirostrum_pictum,47
todirostrum_poliocephalum,113
todirostrum_viridanum,9
todus_angustirostris,5
todus_mexicanus,11
todus_multicolor,13
todus_subulatus,12
todus_todus,5
tolmomyias_assimilis,108
tolmomyias_flaviventris,197
tolmomyias_flavotectus,33
tolmomyias_poliocephalus,170
tolmomyias_sulphurescens,509
tolmomyias_traylori,36
tolmomyias_viridiceps,88
topaza_pella,28
topaza_pyra,42
torreornis_inexpectata,9
touit_batavicus,15
touit_costaricensis,1
touit_dilectissimus,32
touit_huetii,21
touit_melanonotus,25
touit_purpuratus,25
touit_stictopterus,18
touit_surdus,22
toxorhamphus_novaeguineae,35
toxorhamphus_poliopterus,4
toxostoma_bendirei,49
toxostoma_cinereum,25
toxostoma_crissale,170
toxostoma_curvirostre,629
toxostoma_guttatum,1
toxostoma_lecontei,51
toxostoma_longirostre,55
toxostoma_ocellatum,53
toxostoma_redivivum,142
toxostoma_rufum,189
trachyphonus_darnaudii,50
trachyphonus_erythrocephalus,24
trachyphonus_margaritatus,14
trachyphonus_purpuratus,45
trachyphonus_vaillantii,80
tragopan_blythii,12
tragopan_caboti,5
tragopan_melanocephalus,3
tragopan_satyra,10
tragopan_temminckii,10
tregellasia_capito,19
tregellasia_leucops,10
treron_affinis,14
treron_apicauda,3
treron_australis,13
treron_axillaris,3
treron_bicinctus,6
treron_calvus,29
treron_capellei,9
treron_chloropterus,3
treron_curvirostra,32
treron_floris,6
treron_formosae,24
treron_fulvicollis,11
treron_griseicauda,8
treron_griveaudi,4
treron_olax,10
treron_oxyurus,8
treron_pembaensis,3
treron_phayrei,10
treron_phoenicopterus,11
treron_pompadora,2
treron_psittaceus,3
treron_sanctithomae,3
treron_seimundi,5
treron_sieboldii,47
treron_sphenurus,18
treron_teysmannii,6
treron_vernans,26
treron_waalia,14
tribonyx_mortierii,16
tribonyx_ventralis,32
trichastoma_bicolor,66
trichastoma_celebense,31
trichastoma_rostratum,96
trichodere_cockerelli,8
trichoglossus_chlorolepidotus,20
trichoglossus_euteles,17
trichoglossus_flavoviridis,6
trichoglossus_forsteni,3
trichoglossus_ornatus,9
trichoglossus_rubiginosus,5
trichoglossus_rubritorquis,23
tricholaema_diademata,19
tricholaema_frontata,9
tricholaema_hirsuta,25
tricholaema_lacrymosa,13
tricholaema_leucomelas,61
tricholaema_melanocephala,23
tricholestes_criniger,29
trichothraupis_melanops,80
triclaria_malachitacea,45
tringa_brevipes,53
tringa_erythropus,236
tringa_flavipes,212
tringa_glareola,618
tringa_guttifer,8
tringa_incana,20
tringa_melanoleuca,189
tringa_nebularia,693
tringa_ochropus,817
tringa_semipalmata,157
tringa_solitaria,147
tringa_stagnatilis,89
tringa_totanus,1017
trochalopteron_affine,54
trochalopteron_austeni,17
trochalopteron_chrysopterum,48
trochalopteron_elliotii,51
trochalopteron_erythrocephalum,93
trochalopteron_formosum,9
trochalopteron_henrici,20
trochalopteron_imbricatum,26
trochalopteron_lineatum,42
trochalopteron_melanostigma,39
trochalopteron_milnei,13
trochalopteron_morrisonianum,45
trochalopteron_peninsulae,27
trochalopteron_squamatum,49
trochalopteron_subunicolor,29
trochalopteron_variegatum,20
trochalopteron_virgatum,19
trochilus_polytmus,3
trochilus_scitulus,2
trochocercus_cyanomelas,64
trochocercus_nitens,17
troglodytes_aedon,1500
troglodytes_cobbi,6
troglodytes_hiemalis,256
troglodytes_monticola,12
troglodytes_ochraceus,33
troglodytes_pacificus,238
troglodytes_rufociliatus,67
troglodytes_rufulus,17
troglodytes_sissonii,2
troglodytes_solstitialis,196
troglodytes_tanneri,1
troglodytes_troglodytes,1500
trogon_bairdii,35
trogon_caligatus,129
trogon_chionurus,97
trogon_citreolus,38
trogon_clathratus,15
trogon_collaris,288
trogon_comptus,39
trogon_curucui,122
trogon_elegans,149
trogon_massena,83
trogon_melanocephalus,51
trogon_melanurus,166
trogon_mesurus,20
trogon_mexicanus,80
trogon_personatus,194
trogon_ramonianus,65
trogon_rufus,252
trogon_surrucura,165
trogon_violaceus,52
trogon_viridis,271
trugon_terrestris,3
tumbezia_salvini,22
turacoena_manadensis,6
turacoena_modesta,8
turacoena_sulaensis,4
turdoides_atripennis,10
turdoides_bicolor,6
turdoides_gilberti,4
turdoides_gymnogenys,4
turdoides_hartlaubii,28
turdoides_hindei,7
turdoides_hypoleuca,14
turdoides_jardineii,82
turdoides_leucopygia,17
turdoides_melanops,2
turdoides_nipalensis,11
turdoides_plebejus,34
turdoides_reinwardtii,34
turdoides_sharpei,27
turdoides_squamulata,2
turdoides_tenebrosa,4
turdus_abyssinicus,50
turdus_albicollis,206
turdus_albocinctus,24
turdus_amaurochalinus,152
turdus_assimilis,122
turdus_atrogularis,71
turdus_aurantius,10
turdus_bewsheri,10
turdus_boulboul,31
turdus_cardis,106
turdus_celaenops,20
turdus_chiguanco,135
turdus_chrysolaus,59
turdus_daguae,23
turdus_dissimilis,12
turdus_eremita,7
turdus_eunomus,134
turdus_falcklandii,112
turdus_feae,12
turdus_flavipes,203
turdus_fulviventris,40
turdus_fumigatus,48
turdus_fuscater,238
turdus_grayi,308
turdus_haplochrous,12
turdus_hauxwelli,92
turdus_helleri,2
turdus_hortulorum,49
turdus_ignobilis,144
turdus_iliacus,1500
turdus_infuscatus,52
turdus_jamaicensis,2
turdus_kessleri,15
turdus_lawrencii,89
turdus_leucomelas,332
turdus_leucops,73
turdus_lherminieri,3
turdus_libonyana,61
turdus_litsitsirupa,24
turdus_maculirostris,51
turdus_mandarinus,24
turdus_maranonicus,21
turdus_maximus,7
turdus_menachensis,15
turdus_merula,1500
turdus_migratorius,696
